employee_id,year,rating,review_date
263,2021,3,2021-12-31
263,2022,3,2022-12-31
263,2023,2,2023-12-31
264,2023,4,2023-12-31
265,2020,4,2020-12-31
265,2021,4,2021-12-31
265,2022,4,2022-12-31
265,2023,4,2023-12-31
266,2021,4,2021-12-31
266,2022,5,2022-12-31
266,2023,4,2023-12-31
267,2017,4,2017-12-31
267,2018,4,2018-12-31
267,2019,5,2019-12-31
267,2020,5,2020-12-31
267,2021,5,2021-12-31
267,2022,5,2022-12-31
267,2023,5,2023-12-31
268,2022,4,2022-12-31
268,2023,3,2023-12-31
269,2021,3,2021-12-31
269,2022,3,2022-12-31
269,2023,4,2023-12-31
270,2017,3,2017-12-31
270,2018,2,2018-12-31
271,2015,5,2015-12-31
271,2016,5,2016-12-31
271,2017,5,2017-12-31
271,2018,5,2018-12-31
271,2019,5,2019-12-31
271,2020,5,2020-12-31
271,2021,5,2021-12-31
271,2022,5,2022-12-31
271,2023,5,2023-12-31
272,2020,3,2020-12-31
272,2021,2,2021-12-31
272,2022,2,2022-12-31
272,2023,3,2023-12-31
273,2023,3,2023-12-31
274,2021,4,2021-12-31
274,2022,3,2022-12-31
274,2023,2,2023-12-31
275,2021,5,2021-12-31
275,2022,4,2022-12-31
275,2023,3,2023-12-31
276,2020,3,2020-12-31
276,2021,4,2021-12-31
276,2022,3,2022-12-31
277,2021,3,2021-12-31
277,2022,3,2022-12-31
277,2023,2,2023-12-31
278,2020,3,2020-12-31
278,2021,3,2021-12-31
278,2022,3,2022-12-31
278,2023,3,2023-12-31
279,2020,3,2020-12-31
279,2021,3,2021-12-31
279,2022,2,2022-12-31
279,2023,2,2023-12-31
280,2022,5,2022-12-31
280,2023,5,2023-12-31
281,2022,2,2022-12-31
281,2023,3,2023-12-31
282,2018,3,2018-12-31
282,2019,2,2019-12-31
282,2020,2,2020-12-31
282,2021,2,2021-12-31
282,2022,2,2022-12-31
282,2023,3,2023-12-31
283,2021,3,2021-12-31
283,2022,3,2022-12-31
283,2023,3,2023-12-31
284,2022,4,2022-12-31
284,2023,5,2023-12-31
285,2016,2,2016-12-31
285,2017,3,2017-12-31
285,2018,4,2018-12-31
285,2019,5,2019-12-31
285,2020,5,2020-12-31
285,2021,5,2021-12-31
285,2022,5,2022-12-31
285,2023,5,2023-12-31
286,2015,3,2015-12-31
286,2016,4,2016-12-31
286,2017,4,2017-12-31
286,2018,3,2018-12-31
287,2022,4,2022-12-31
287,2023,5,2023-12-31
288,2021,2,2021-12-31
288,2022,3,2022-12-31
288,2023,2,2023-12-31
289,2016,5,2016-12-31
289,2017,5,2017-12-31
289,2018,5,2018-12-31
289,2019,5,2019-12-31
289,2020,5,2020-12-31
289,2021,5,2021-12-31
289,2022,5,2022-12-31
289,2023,5,2023-12-31
290,2019,4,2019-12-31
290,2020,4,2020-12-31
290,2021,4,2021-12-31
290,2022,5,2022-12-31
290,2023,5,2023-12-31
291,2018,3,2018-12-31
291,2019,4,2019-12-31
291,2020,5,2020-12-31
291,2021,5,2021-12-31
291,2022,5,2022-12-31
291,2023,5,2023-12-31
292,2023,3,2023-12-31
293,2018,3,2018-12-31
293,2019,4,2019-12-31
293,2020,5,2020-12-31
293,2021,5,2021-12-31
293,2022,5,2022-12-31
293,2023,5,2023-12-31
294,2021,4,2021-12-31
294,2022,4,2022-12-31
294,2023,5,2023-12-31
295,2016,5,2016-12-31
295,2017,5,2017-12-31
295,2018,4,2018-12-31
296,2020,2,2020-12-31
296,2021,3,2021-12-31
296,2022,4,2022-12-31
296,2023,4,2023-12-31
297,2022,4,2022-12-31
297,2023,5,2023-12-31
298,2016,4,2016-12-31
298,2017,4,2017-12-31
298,2018,4,2018-12-31
298,2019,5,2019-12-31
298,2020,5,2020-12-31
298,2021,5,2021-12-31
298,2022,5,2022-12-31
298,2023,5,2023-12-31
299,2021,5,2021-12-31
299,2022,5,2022-12-31
299,2023,5,2023-12-31
300,2015,3,2015-12-31
300,2016,2,2016-12-31
300,2017,3,2017-12-31
300,2018,4,2018-12-31
300,2019,4,2019-12-31
300,2020,4,2020-12-31
300,2021,5,2021-12-31
300,2022,5,2022-12-31
300,2023,5,2023-12-31
301,2018,5,2018-12-31
301,2019,5,2019-12-31
301,2020,5,2020-12-31
301,2021,5,2021-12-31
301,2022,5,2022-12-31
301,2023,5,2023-12-31
302,2015,5,2015-12-31
302,2016,5,2016-12-31
302,2017,5,2017-12-31
302,2018,5,2018-12-31
302,2019,5,2019-12-31
302,2020,4,2020-12-31
302,2021,5,2021-12-31
302,2022,5,2022-12-31
302,2023,5,2023-12-31
303,2016,3,2016-12-31
303,2017,3,2017-12-31
303,2018,3,2018-12-31
303,2019,3,2019-12-31
303,2020,3,2020-12-31
303,2021,3,2021-12-31
303,2022,3,2022-12-31
303,2023,4,2023-12-31
304,2018,5,2018-12-31
304,2019,5,2019-12-31
304,2020,4,2020-12-31
304,2021,5,2021-12-31
304,2022,5,2022-12-31
304,2023,5,2023-12-31
305,2021,4,2021-12-31
305,2022,3,2022-12-31
306,2023,4,2023-12-31
307,2021,4,2021-12-31
307,2022,4,2022-12-31
307,2023,5,2023-12-31
308,2018,4,2018-12-31
308,2019,4,2019-12-31
308,2020,4,2020-12-31
308,2021,5,2021-12-31
308,2022,4,2022-12-31
308,2023,4,2023-12-31
309,2017,4,2017-12-31
309,2018,5,2018-12-31
309,2019,5,2019-12-31
309,2020,5,2020-12-31
309,2021,5,2021-12-31
309,2022,5,2022-12-31
309,2023,5,2023-12-31
310,2022,4,2022-12-31
310,2023,4,2023-12-31
311,2016,5,2016-12-31
311,2017,5,2017-12-31
311,2018,5,2018-12-31
311,2019,5,2019-12-31
311,2020,5,2020-12-31
311,2021,5,2021-12-31
311,2022,5,2022-12-31
311,2023,5,2023-12-31
312,2021,4,2021-12-31
312,2022,4,2022-12-31
312,2023,4,2023-12-31
313,2020,5,2020-12-31
313,2021,4,2021-12-31
313,2022,3,2022-12-31
314,2017,3,2017-12-31
314,2018,3,2018-12-31
314,2019,3,2019-12-31
314,2020,4,2020-12-31
314,2021,4,2021-12-31
314,2022,5,2022-12-31
314,2023,5,2023-12-31
315,2020,3,2020-12-31
315,2021,3,2021-12-31
315,2022,3,2022-12-31
315,2023,3,2023-12-31
316,2022,4,2022-12-31
316,2023,4,2023-12-31
317,2020,5,2020-12-31
317,2021,5,2021-12-31
317,2022,5,2022-12-31
317,2023,5,2023-12-31
318,2022,2,2022-12-31
318,2023,1,2023-12-31
319,2022,4,2022-12-31
319,2023,4,2023-12-31
320,2021,4,2021-12-31
320,2022,4,2022-12-31
320,2023,4,2023-12-31
321,2016,5,2016-12-31
321,2017,5,2017-12-31
321,2018,5,2018-12-31
321,2019,5,2019-12-31
321,2020,4,2020-12-31
321,2021,4,2021-12-31
321,2022,3,2022-12-31
321,2023,2,2023-12-31
322,2021,3,2021-12-31
322,2022,4,2022-12-31
322,2023,5,2023-12-31
323,2021,4,2021-12-31
323,2022,5,2022-12-31
323,2023,5,2023-12-31
324,2017,3,2017-12-31
324,2018,3,2018-12-31
324,2019,4,2019-12-31
324,2020,5,2020-12-31
324,2021,5,2021-12-31
324,2022,5,2022-12-31
324,2023,5,2023-12-31
325,2016,3,2016-12-31
325,2017,4,2017-12-31
325,2018,4,2018-12-31
325,2019,3,2019-12-31
326,2020,4,2020-12-31
326,2021,4,2021-12-31
326,2022,3,2022-12-31
326,2023,3,2023-12-31
327,2023,3,2023-12-31
328,2022,4,2022-12-31
328,2023,5,2023-12-31
329,2021,4,2021-12-31
329,2022,5,2022-12-31
329,2023,5,2023-12-31
330,2016,4,2016-12-31
330,2017,5,2017-12-31
330,2018,5,2018-12-31
330,2019,5,2019-12-31
330,2020,5,2020-12-31
330,2021,5,2021-12-31
330,2022,5,2022-12-31
330,2023,5,2023-12-31
331,2021,4,2021-12-31
331,2022,3,2022-12-31
332,2021,4,2021-12-31
332,2022,4,2022-12-31
332,2023,5,2023-12-31
333,2023,4,2023-12-31
334,2020,3,2020-12-31
334,2021,4,2021-12-31
334,2022,4,2022-12-31
334,2023,5,2023-12-31
335,2015,5,2015-12-31
335,2016,5,2016-12-31
335,2017,5,2017-12-31
335,2018,5,2018-12-31
335,2019,5,2019-12-31
335,2020,5,2020-12-31
335,2021,5,2021-12-31
335,2022,5,2022-12-31
335,2023,5,2023-12-31
336,2020,4,2020-12-31
336,2021,3,2021-12-31
337,2021,4,2021-12-31
337,2022,5,2022-12-31
337,2023,5,2023-12-31
338,2020,4,2020-12-31
338,2021,4,2021-12-31
338,2022,4,2022-12-31
338,2023,4,2023-12-31
339,2023,3,2023-12-31
340,2023,4,2023-12-31
341,2017,4,2017-12-31
341,2018,5,2018-12-31
341,2019,5,2019-12-31
341,2020,5,2020-12-31
341,2021,5,2021-12-31
341,2022,5,2022-12-31
341,2023,5,2023-12-31
342,2018,4,2018-12-31
342,2019,5,2019-12-31
342,2020,4,2020-12-31
342,2021,4,2021-12-31
342,2022,5,2022-12-31
342,2023,5,2023-12-31
343,2021,4,2021-12-31
343,2022,4,2022-12-31
343,2023,4,2023-12-31
344,2021,4,2021-12-31
344,2022,4,2022-12-31
344,2023,4,2023-12-31
345,2021,4,2021-12-31
345,2022,5,2022-12-31
345,2023,5,2023-12-31
346,2022,4,2022-12-31
346,2023,4,2023-12-31
347,2021,3,2021-12-31
347,2022,4,2022-12-31
347,2023,5,2023-12-31
348,2017,4,2017-12-31
348,2018,4,2018-12-31
348,2019,5,2019-12-31
348,2020,5,2020-12-31
348,2021,5,2021-12-31
348,2022,5,2022-12-31
348,2023,5,2023-12-31
349,2020,3,2020-12-31
349,2021,2,2021-12-31
349,2022,2,2022-12-31
349,2023,2,2023-12-31
350,2021,4,2021-12-31
350,2022,4,2022-12-31
350,2023,4,2023-12-31
351,2022,4,2022-12-31
351,2023,4,2023-12-31
352,2022,4,2022-12-31
352,2023,3,2023-12-31
353,2018,3,2018-12-31
353,2019,3,2019-12-31
353,2020,4,2020-12-31
353,2021,5,2021-12-31
353,2022,5,2022-12-31
353,2023,5,2023-12-31
354,2019,5,2019-12-31
354,2020,5,2020-12-31
354,2021,4,2021-12-31
355,2022,4,2022-12-31
355,2023,5,2023-12-31
356,2021,4,2021-12-31
356,2022,4,2022-12-31
356,2023,5,2023-12-31
357,2022,4,2022-12-31
357,2023,3,2023-12-31
358,2021,3,2021-12-31
358,2022,4,2022-12-31
358,2023,5,2023-12-31
359,2018,3,2018-12-31
359,2019,3,2019-12-31
359,2020,4,2020-12-31
359,2021,4,2021-12-31
359,2022,4,2022-12-31
359,2023,5,2023-12-31
360,2021,3,2021-12-31
360,2022,3,2022-12-31
360,2023,4,2023-12-31
361,2021,5,2021-12-31
361,2022,5,2022-12-31
361,2023,5,2023-12-31
362,2022,4,2022-12-31
362,2023,5,2023-12-31
363,2022,4,2022-12-31
363,2023,4,2023-12-31
364,2018,4,2018-12-31
364,2019,4,2019-12-31
364,2020,4,2020-12-31
364,2021,4,2021-12-31
364,2022,5,2022-12-31
364,2023,5,2023-12-31
365,2022,4,2022-12-31
365,2023,4,2023-12-31
366,2021,4,2021-12-31
366,2022,3,2022-12-31
366,2023,3,2023-12-31
367,2020,4,2020-12-31
367,2021,4,2021-12-31
367,2022,5,2022-12-31
367,2023,4,2023-12-31
368,2022,4,2022-12-31
368,2023,5,2023-12-31
369,2021,5,2021-12-31
369,2022,5,2022-12-31
369,2023,5,2023-12-31
370,2019,5,2019-12-31
370,2020,5,2020-12-31
370,2021,4,2021-12-31
371,2021,4,2021-12-31
371,2022,4,2022-12-31
371,2023,5,2023-12-31
372,2020,5,2020-12-31
372,2021,4,2021-12-31
372,2022,4,2022-12-31
372,2023,4,2023-12-31
373,2023,3,2023-12-31
374,2021,4,2021-12-31
374,2022,4,2022-12-31
374,2023,3,2023-12-31
375,2017,4,2017-12-31
375,2018,4,2018-12-31
375,2019,4,2019-12-31
375,2020,4,2020-12-31
375,2021,5,2021-12-31
375,2022,5,2022-12-31
375,2023,5,2023-12-31
376,2019,2,2019-12-31
376,2020,3,2020-12-31
376,2021,3,2021-12-31
376,2022,3,2022-12-31
376,2023,2,2023-12-31
377,2023,5,2023-12-31
378,2022,4,2022-12-31
378,2023,4,2023-12-31
379,2021,2,2021-12-31
380,2017,5,2017-12-31
380,2018,5,2018-12-31
380,2019,5,2019-12-31
380,2020,5,2020-12-31
380,2021,5,2021-12-31
380,2022,5,2022-12-31
380,2023,5,2023-12-31
381,2019,3,2019-12-31
381,2020,3,2020-12-31
381,2021,2,2021-12-31
382,2016,3,2016-12-31
382,2017,3,2017-12-31
382,2018,3,2018-12-31
382,2019,2,2019-12-31
382,2020,3,2020-12-31
382,2021,2,2021-12-31
382,2022,2,2022-12-31
382,2023,3,2023-12-31
383,2018,2,2018-12-31
383,2019,3,2019-12-31
383,2020,3,2020-12-31
383,2021,4,2021-12-31
383,2022,5,2022-12-31
383,2023,5,2023-12-31
384,2018,4,2018-12-31
384,2019,5,2019-12-31
384,2020,5,2020-12-31
384,2021,5,2021-12-31
384,2022,4,2022-12-31
384,2023,4,2023-12-31
385,2022,4,2022-12-31
385,2023,5,2023-12-31
386,2021,4,2021-12-31
386,2022,5,2022-12-31
386,2023,5,2023-12-31
387,2020,4,2020-12-31
387,2021,4,2021-12-31
387,2022,5,2022-12-31
387,2023,5,2023-12-31
388,2020,3,2020-12-31
388,2021,4,2021-12-31
388,2022,5,2022-12-31
388,2023,5,2023-12-31
389,2018,3,2018-12-31
389,2019,3,2019-12-31
389,2020,3,2020-12-31
389,2021,2,2021-12-31
390,2021,3,2021-12-31
390,2022,3,2022-12-31
390,2023,3,2023-12-31
391,2023,3,2023-12-31
392,2021,3,2021-12-31
392,2022,4,2022-12-31
392,2023,4,2023-12-31
393,2023,3,2023-12-31
394,2021,3,2021-12-31
394,2022,4,2022-12-31
394,2023,3,2023-12-31
395,2017,3,2017-12-31
395,2018,3,2018-12-31
395,2019,3,2019-12-31
395,2020,4,2020-12-31
395,2021,5,2021-12-31
395,2022,5,2022-12-31
395,2023,5,2023-12-31
396,2020,4,2020-12-31
396,2021,5,2021-12-31
396,2022,5,2022-12-31
396,2023,5,2023-12-31
397,2022,3,2022-12-31
397,2023,3,2023-12-31
398,2023,4,2023-12-31
399,2018,3,2018-12-31
399,2019,3,2019-12-31
399,2020,3,2020-12-31
399,2021,2,2021-12-31
399,2022,2,2022-12-31
399,2023,3,2023-12-31
400,2018,2,2018-12-31
401,2021,3,2021-12-31
401,2022,3,2022-12-31
401,2023,3,2023-12-31
402,2021,3,2021-12-31
402,2022,3,2022-12-31
402,2023,4,2023-12-31
403,2021,4,2021-12-31
403,2022,4,2022-12-31
403,2023,4,2023-12-31
404,2021,4,2021-12-31
404,2022,5,2022-12-31
404,2023,5,2023-12-31
405,2015,5,2015-12-31
405,2016,5,2016-12-31
405,2017,5,2017-12-31
405,2018,5,2018-12-31
405,2019,5,2019-12-31
405,2020,4,2020-12-31
405,2021,5,2021-12-31
405,2022,5,2022-12-31
405,2023,5,2023-12-31
406,2018,4,2018-12-31
406,2019,4,2019-12-31
406,2020,5,2020-12-31
406,2021,5,2021-12-31
406,2022,4,2022-12-31
406,2023,3,2023-12-31
407,2021,3,2021-12-31
407,2022,4,2022-12-31
407,2023,4,2023-12-31
408,2021,4,2021-12-31
408,2022,4,2022-12-31
408,2023,5,2023-12-31
409,2023,4,2023-12-31
410,2021,5,2021-12-31
410,2022,5,2022-12-31
410,2023,5,2023-12-31
411,2022,3,2022-12-31
411,2023,2,2023-12-31
412,2021,3,2021-12-31
412,2022,2,2022-12-31
412,2023,1,2023-12-31
413,2017,3,2017-12-31
413,2018,3,2018-12-31
413,2019,4,2019-12-31
413,2020,5,2020-12-31
413,2021,5,2021-12-31
413,2022,5,2022-12-31
413,2023,5,2023-12-31
414,2021,4,2021-12-31
414,2022,5,2022-12-31
414,2023,5,2023-12-31
415,2018,2,2018-12-31
415,2019,2,2019-12-31
415,2020,2,2020-12-31
415,2021,3,2021-12-31
415,2022,4,2022-12-31
415,2023,5,2023-12-31
416,2020,4,2020-12-31
416,2021,5,2021-12-31
416,2022,5,2022-12-31
416,2023,5,2023-12-31
417,2019,5,2019-12-31
417,2020,5,2020-12-31
417,2021,5,2021-12-31
417,2022,5,2022-12-31
417,2023,5,2023-12-31
418,2023,3,2023-12-31
419,2020,4,2020-12-31
419,2021,5,2021-12-31
419,2022,4,2022-12-31
419,2023,5,2023-12-31
420,2020,5,2020-12-31
420,2021,5,2021-12-31
420,2022,5,2022-12-31
420,2023,5,2023-12-31
421,2017,2,2017-12-31
421,2018,2,2018-12-31
421,2019,3,2019-12-31
421,2020,4,2020-12-31
421,2021,5,2021-12-31
421,2022,5,2022-12-31
421,2023,5,2023-12-31
422,2020,3,2020-12-31
422,2021,3,2021-12-31
422,2022,3,2022-12-31
422,2023,4,2023-12-31
423,2020,4,2020-12-31
423,2021,3,2021-12-31
424,2021,4,2021-12-31
424,2022,4,2022-12-31
424,2023,5,2023-12-31
425,2021,3,2021-12-31
425,2022,2,2022-12-31
425,2023,3,2023-12-31
426,2021,3,2021-12-31
426,2022,3,2022-12-31
426,2023,4,2023-12-31
427,2023,3,2023-12-31
428,2021,5,2021-12-31
428,2022,4,2022-12-31
428,2023,4,2023-12-31
429,2017,4,2017-12-31
429,2018,5,2018-12-31
429,2019,5,2019-12-31
429,2020,5,2020-12-31
429,2021,5,2021-12-31
429,2022,5,2022-12-31
429,2023,5,2023-12-31
430,2021,3,2021-12-31
430,2022,4,2022-12-31
430,2023,4,2023-12-31
431,2019,3,2019-12-31
431,2020,3,2020-12-31
431,2021,3,2021-12-31
431,2022,3,2022-12-31
431,2023,3,2023-12-31
432,2021,4,2021-12-31
432,2022,5,2022-12-31
432,2023,5,2023-12-31
433,2021,3,2021-12-31
433,2022,4,2022-12-31
433,2023,3,2023-12-31
434,2017,4,2017-12-31
434,2018,4,2018-12-31
434,2019,4,2019-12-31
434,2020,5,2020-12-31
434,2021,5,2021-12-31
434,2022,5,2022-12-31
434,2023,5,2023-12-31
435,2022,4,2022-12-31
435,2023,5,2023-12-31
436,2016,4,2016-12-31
436,2017,4,2017-12-31
436,2018,4,2018-12-31
436,2019,5,2019-12-31
436,2020,5,2020-12-31
436,2021,5,2021-12-31
436,2022,5,2022-12-31
436,2023,5,2023-12-31
437,2016,4,2016-12-31
437,2017,4,2017-12-31
437,2018,4,2018-12-31
437,2019,5,2019-12-31
437,2020,5,2020-12-31
437,2021,5,2021-12-31
437,2022,5,2022-12-31
437,2023,5,2023-12-31
438,2021,5,2021-12-31
438,2022,5,2022-12-31
438,2023,5,2023-12-31
439,2018,5,2018-12-31
439,2019,5,2019-12-31
439,2020,4,2020-12-31
440,2020,3,2020-12-31
440,2021,3,2021-12-31
440,2022,4,2022-12-31
440,2023,4,2023-12-31
441,2020,3,2020-12-31
441,2021,3,2021-12-31
441,2022,4,2022-12-31
441,2023,5,2023-12-31
442,2019,3,2019-12-31
442,2020,3,2020-12-31
442,2021,3,2021-12-31
442,2022,2,2022-12-31
443,2021,4,2021-12-31
443,2022,5,2022-12-31
443,2023,5,2023-12-31
444,2021,4,2021-12-31
444,2022,5,2022-12-31
444,2023,5,2023-12-31
445,2021,3,2021-12-31
445,2022,3,2022-12-31
445,2023,3,2023-12-31
446,2015,4,2015-12-31
446,2016,3,2016-12-31
446,2017,3,2017-12-31
446,2018,4,2018-12-31
446,2019,4,2019-12-31
446,2020,4,2020-12-31
446,2021,4,2021-12-31
446,2022,4,2022-12-31
446,2023,4,2023-12-31
447,2021,4,2021-12-31
447,2022,5,2022-12-31
447,2023,5,2023-12-31
448,2016,3,2016-12-31
448,2017,3,2017-12-31
448,2018,4,2018-12-31
448,2019,4,2019-12-31
448,2020,3,2020-12-31
448,2021,3,2021-12-31
448,2022,3,2022-12-31
448,2023,3,2023-12-31
449,2021,4,2021-12-31
449,2022,5,2022-12-31
449,2023,5,2023-12-31
450,2021,2,2021-12-31
450,2022,2,2022-12-31
450,2023,3,2023-12-31
451,2019,5,2019-12-31
451,2020,5,2020-12-31
451,2021,4,2021-12-31
451,2022,5,2022-12-31
451,2023,5,2023-12-31
452,2017,4,2017-12-31
452,2018,5,2018-12-31
452,2019,4,2019-12-31
452,2020,5,2020-12-31
452,2021,5,2021-12-31
452,2022,5,2022-12-31
452,2023,5,2023-12-31
453,2023,3,2023-12-31
454,2022,3,2022-12-31
454,2023,2,2023-12-31
455,2022,3,2022-12-31
455,2023,3,2023-12-31
456,2015,5,2015-12-31
456,2016,5,2016-12-31
456,2017,5,2017-12-31
456,2018,5,2018-12-31
456,2019,5,2019-12-31
456,2020,5,2020-12-31
456,2021,4,2021-12-31
456,2022,4,2022-12-31
456,2023,5,2023-12-31
457,2021,3,2021-12-31
457,2022,2,2022-12-31
458,2020,3,2020-12-31
458,2021,4,2021-12-31
458,2022,5,2022-12-31
458,2023,5,2023-12-31
459,2018,3,2018-12-31
459,2019,3,2019-12-31
459,2020,4,2020-12-31
459,2021,5,2021-12-31
459,2022,5,2022-12-31
459,2023,5,2023-12-31
460,2015,3,2015-12-31
460,2016,3,2016-12-31
460,2017,3,2017-12-31
460,2018,2,2018-12-31
461,2022,3,2022-12-31
461,2023,3,2023-12-31
462,2020,4,2020-12-31
462,2021,5,2021-12-31
462,2022,5,2022-12-31
462,2023,5,2023-12-31
463,2023,2,2023-12-31
464,2020,5,2020-12-31
464,2021,5,2021-12-31
464,2022,5,2022-12-31
464,2023,4,2023-12-31
465,2016,3,2016-12-31
465,2017,3,2017-12-31
465,2018,3,2018-12-31
465,2019,3,2019-12-31
465,2020,3,2020-12-31
465,2021,3,2021-12-31
465,2022,3,2022-12-31
465,2023,3,2023-12-31
466,2016,5,2016-12-31
466,2017,5,2017-12-31
466,2018,5,2018-12-31
466,2019,4,2019-12-31
466,2020,4,2020-12-31
466,2021,5,2021-12-31
466,2022,5,2022-12-31
466,2023,5,2023-12-31
467,2018,4,2018-12-31
467,2019,3,2019-12-31
467,2020,3,2020-12-31
467,2021,3,2021-12-31
467,2022,3,2022-12-31
467,2023,3,2023-12-31
468,2018,4,2018-12-31
468,2019,4,2019-12-31
468,2020,4,2020-12-31
468,2021,5,2021-12-31
468,2022,4,2022-12-31
468,2023,4,2023-12-31
469,2019,4,2019-12-31
469,2020,3,2020-12-31
469,2021,2,2021-12-31
469,2022,2,2022-12-31
469,2023,2,2023-12-31
470,2019,4,2019-12-31
470,2020,5,2020-12-31
470,2021,5,2021-12-31
470,2022,5,2022-12-31
470,2023,5,2023-12-31
471,2018,3,2018-12-31
471,2019,3,2019-12-31
471,2020,3,2020-12-31
471,2021,4,2021-12-31
471,2022,5,2022-12-31
471,2023,5,2023-12-31
472,2018,2,2018-12-31
472,2019,2,2019-12-31
472,2020,3,2020-12-31
472,2021,4,2021-12-31
472,2022,5,2022-12-31
472,2023,5,2023-12-31
473,2022,5,2022-12-31
473,2023,5,2023-12-31
474,2021,3,2021-12-31
474,2022,3,2022-12-31
474,2023,4,2023-12-31
475,2020,2,2020-12-31
475,2021,1,2021-12-31
476,2021,4,2021-12-31
476,2022,5,2022-12-31
476,2023,4,2023-12-31
477,2020,4,2020-12-31
477,2021,4,2021-12-31
477,2022,5,2022-12-31
477,2023,5,2023-12-31
478,2021,4,2021-12-31
478,2022,4,2022-12-31
478,2023,3,2023-12-31
479,2022,2,2022-12-31
479,2023,3,2023-12-31
480,2020,2,2020-12-31
480,2021,3,2021-12-31
480,2022,3,2022-12-31
480,2023,4,2023-12-31
481,2018,4,2018-12-31
481,2019,4,2019-12-31
481,2020,4,2020-12-31
481,2021,5,2021-12-31
481,2022,5,2022-12-31
481,2023,5,2023-12-31
482,2022,3,2022-12-31
482,2023,4,2023-12-31
483,2022,3,2022-12-31
483,2023,4,2023-12-31
484,2020,4,2020-12-31
484,2021,4,2021-12-31
484,2022,5,2022-12-31
484,2023,5,2023-12-31
485,2022,3,2022-12-31
485,2023,2,2023-12-31
486,2023,3,2023-12-31
487,2021,4,2021-12-31
487,2022,4,2022-12-31
487,2023,5,2023-12-31
488,2021,3,2021-12-31
488,2022,3,2022-12-31
488,2023,3,2023-12-31
489,2022,3,2022-12-31
489,2023,4,2023-12-31
490,2020,4,2020-12-31
490,2021,4,2021-12-31
490,2022,5,2022-12-31
490,2023,5,2023-12-31
491,2017,5,2017-12-31
491,2018,5,2018-12-31
491,2019,4,2019-12-31
491,2020,5,2020-12-31
491,2021,5,2021-12-31
491,2022,5,2022-12-31
491,2023,5,2023-12-31
492,2020,3,2020-12-31
492,2021,3,2021-12-31
492,2022,4,2022-12-31
492,2023,5,2023-12-31
493,2021,3,2021-12-31
493,2022,4,2022-12-31
493,2023,3,2023-12-31
494,2020,4,2020-12-31
494,2021,5,2021-12-31
494,2022,4,2022-12-31
495,2020,3,2020-12-31
495,2021,2,2021-12-31
496,2020,4,2020-12-31
496,2021,5,2021-12-31
496,2022,5,2022-12-31
496,2023,5,2023-12-31
497,2015,3,2015-12-31
497,2016,3,2016-12-31
497,2017,3,2017-12-31
497,2018,2,2018-12-31
497,2019,2,2019-12-31
497,2020,3,2020-12-31
497,2021,3,2021-12-31
497,2022,4,2022-12-31
497,2023,5,2023-12-31
498,2020,4,2020-12-31
498,2021,4,2021-12-31
498,2022,5,2022-12-31
498,2023,5,2023-12-31
499,2021,4,2021-12-31
499,2022,3,2022-12-31
500,2021,5,2021-12-31
500,2022,5,2022-12-31
500,2023,5,2023-12-31
501,2020,3,2020-12-31
501,2021,4,2021-12-31
501,2022,5,2022-12-31
501,2023,5,2023-12-31
502,2023,3,2023-12-31
503,2020,3,2020-12-31
503,2021,3,2021-12-31
503,2022,3,2022-12-31
503,2023,4,2023-12-31
504,2022,3,2022-12-31
504,2023,4,2023-12-31
505,2020,2,2020-12-31
506,2021,2,2021-12-31
506,2022,3,2022-12-31
506,2023,4,2023-12-31
507,2021,5,2021-12-31
507,2022,5,2022-12-31
507,2023,5,2023-12-31
508,2020,2,2020-12-31
508,2021,3,2021-12-31
508,2022,3,2022-12-31
508,2023,4,2023-12-31
509,2021,4,2021-12-31
509,2022,5,2022-12-31
509,2023,5,2023-12-31
510,2021,3,2021-12-31
510,2022,3,2022-12-31
510,2023,3,2023-12-31
511,2021,2,2021-12-31
511,2022,3,2022-12-31
511,2023,3,2023-12-31
512,2022,3,2022-12-31
512,2023,3,2023-12-31
513,2023,3,2023-12-31
514,2020,4,2020-12-31
514,2021,5,2021-12-31
514,2022,5,2022-12-31
514,2023,5,2023-12-31
515,2019,4,2019-12-31
515,2020,5,2020-12-31
515,2021,5,2021-12-31
515,2022,5,2022-12-31
515,2023,5,2023-12-31
516,2021,3,2021-12-31
516,2022,4,2022-12-31
516,2023,5,2023-12-31
517,2021,4,2021-12-31
517,2022,4,2022-12-31
517,2023,5,2023-12-31
518,2020,4,2020-12-31
518,2021,4,2021-12-31
518,2022,5,2022-12-31
518,2023,5,2023-12-31
519,2018,5,2018-12-31
519,2019,4,2019-12-31
520,2015,4,2015-12-31
520,2016,4,2016-12-31
520,2017,3,2017-12-31
521,2021,3,2021-12-31
521,2022,4,2022-12-31
521,2023,4,2023-12-31
522,2020,5,2020-12-31
522,2021,5,2021-12-31
522,2022,5,2022-12-31
522,2023,5,2023-12-31
523,2020,4,2020-12-31
523,2021,5,2021-12-31
523,2022,4,2022-12-31
524,2020,3,2020-12-31
524,2021,3,2021-12-31
524,2022,4,2022-12-31
524,2023,4,2023-12-31
525,2020,3,2020-12-31
525,2021,3,2021-12-31
525,2022,4,2022-12-31
525,2023,5,2023-12-31
526,2016,4,2016-12-31
526,2017,5,2017-12-31
526,2018,5,2018-12-31
526,2019,5,2019-12-31
526,2020,5,2020-12-31
526,2021,5,2021-12-31
526,2022,5,2022-12-31
